Year,Week,Age,ILI_Percent 
2025,10,25-49 yr,3.8046537885132112
2025,10,50-64 yr,2.9540541747322915
2025,10,65+ yr,2.2275546532717327
2025,11,0-4 yr,10.636885404324333
2025,11,5-24 yr,6.347900399696379
2025,11,25-49 yr,3.339605038096719
2025,11,50-64 yr,2.5262372361167316
2025,11,65+ yr,1.8900712501156658
2025,12,0-4 yr,9.330283887533264
2025,12,5-24 yr,5.384456048927797
2025,12,25-49 yr,2.8490130321405593
2025,12,50-64 yr,2.060199642210672
2025,12,65+ yr,1.5702541386688689
2025,13,0-4 yr,8.51681440467216
2025,13,5-24 yr,4.7267424809299445
2025,13,25-49 yr,2.5423876239682817
2025,13,50-64 yr,1.7536830592808763
2025,13,65+ yr,1.3014194351667783
2025,14,0-4 yr,7.640608736226266
2025,14,5-24 yr,4.174577305846312
2025,14,25-49 yr,2.1966168414236575
2025,14,50-64 yr,1.5595728607757464
2025,14,65+ yr,1.1135918420013373
2025,15,0-4 yr,7.532507571498522
2025,15,5-24 yr,3.816871440907064
2025,15,25-49 yr,1.981877226399761
2025,15,50-64 yr,1.3565340320785924
2025,15,65+ yr,0.9917917995798646
2025,16,0-4 yr,7.164934220488291
2025,16,5-24 yr,3.599905131911818
2025,16,25-49 yr,1.897933156934277
2025,16,50-64 yr,1.2345645224854402
2025,16,65+ yr,0.9152089212874625
2025,17,0-4 yr,6.99992006181886
2025,17,5-24 yr,3.3019845515294435
2025,17,25-49 yr,1.8303970713646858
2025,17,50-64 yr,1.205817478513142
2025,17,65+ yr,0.9092404156419597
2025,18,0-4 yr,6.510404982187245
2025,18,5-24 yr,3.0312233239214654
2025,18,25-49 yr,1.6186341567705815
2025,18,50-64 yr,1.089569241334954
2025,18,65+ yr,0.8330769100076832
2025,19,0-4 yr,6.391334408849965
2025,19,5-24 yr,2.9452141999125376
2025,19,25-49 yr,1.5261690295790635
2025,19,50-64 yr,1.0155654995026522
2025,19,65+ yr,0.7681677622512281
2025,20,0-4 yr,6.341116510608036
2025,20,5-24 yr,2.9062671163368745
2025,20,25-49 yr,1.424610534711628
2025,20,50-64 yr,1.0010227251148192
2025,20,65+ yr,0.7191012080900296
2025,21,0-4 yr,6.156511642673778
2025,21,5-24 yr,2.814313678354339
2025,21,25-49 yr,1.3931484140844312
2025,21,50-64 yr,0.9660570888723935
2025,21,65+ yr,0.729349917472736
2025,22,0-4 yr,6.142631205802687
2025,22,5-24 yr,2.664699323751121
2025,22,25-49 yr,1.4202208978163655
2025,22,50-64 yr,0.9962421947842793
2025,22,65+ yr,0.7537106206820708
2025,23,0-4 yr,5.44821063197313
2025,23,5-24 yr,2.216764588042072
2025,23,25-49 yr,1.3170940772345503
2025,23,50-64 yr,0.9319163086705796
2025,23,65+ yr,0.6975181936928532
2025,24,0-4 yr,4.954255476979378
2025,24,5-24 yr,1.8923078872026147
2025,24,25-49 yr,1.1727092628086395
2025,24,50-64 yr,0.8541417869938117
2025,24,65+ yr,0.6406071100765511
2025,25,0-4 yr,4.4819730080403755
2025,25,5-24 yr,1.7267583812988438
2025,25,25-49 yr,1.0945991861631479
2025,25,50-64 yr,0.825415790872743
2025,25,65+ yr,0.6214240063302696
2025,26,0-4 yr,4.20480401947965
2025,26,5-24 yr,1.5816090166616452
2025,26,25-49 yr,0.9980386841643678
2025,26,50-64 yr,0.7595474295172654
2025,26,65+ yr,0.5706837770614718
2025,27,0-4 yr,3.6706780469702593
2025,27,5-24 yr,1.4367576056267437
2025,27,25-49 yr,0.9225997319690163
2025,27,50-64 yr,0.6826451053999423
2025,27,65+ yr,0.5544572590101793
2025,28,0-4 yr,3.628108291606552
2025,28,5-24 yr,1.4262468913294761
2025,28,25-49 yr,0.9215591382544307
2025,28,50-64 yr,0.6682654738487241
2025,28,65+ yr,0.5233942513424478
2025,29,0-4 yr,3.2314391417751636
2025,29,5-24 yr,1.3319579067564586
2025,29,25-49 yr,0.8933852543628087
2025,29,50-64 yr,0.6755153942483271
2025,29,65+ yr,0.5009555298523692
2025,30,0-4 yr,3.3648101346135544
2025,30,5-24 yr,1.3592452901411463
2025,30,25-49 yr,0.915651225937057
2025,30,50-64 yr,0.6191112766122745
2025,30,65+ yr,0.4819882672428021
2025,31,0-4 yr,3.407237293956044
2025,31,5-24 yr,1.3555273285684495
2025,31,25-49 yr,0.9225015715393428
2025,31,50-64 yr,0.6387654923954529
2025,31,65+ yr,0.4941838656373895
2025,32,0-4 yr,3.5003763845574793
2025,32,5-24 yr,1.4594498202671122
2025,32,25-49 yr,0.9872461868503845
2025,32,50-64 yr,0.6849126212521438
2025,32,65+ yr,0.5325981086461337
2025,33,0-4 yr,3.6247077291239007
2025,33,5-24 yr,1.6768591569021054
2025,33,25-49 yr,1.0586140289315147
2025,33,50-64 yr,0.7136477741120255
2025,33,65+ yr,0.5372322205467209
2025,34,0-4 yr,4.351044490164702
2025,34,5-24 yr,2.3067520718253633
2025,34,25-49 yr,1.230479441575177
2025,34,50-64 yr,0.7917882578617635
2025,34,65+ yr,0.5866668841016943
2025,35,0-4 yr,4.868687269409291
2025,35,5-24 yr,2.7142702351284
2025,35,25-49 yr,1.4164772755082562
2025,35,50-64 yr,0.898137821487715
2025,35,65+ yr,0.6473342579097381
2025,36,0-4 yr,5.161741804490528
2025,36,5-24 yr,2.644728001431803
2025,36,25-49 yr,1.4967395296056005
2025,36,50-64 yr,0.9918832807116186
2025,36,65+ yr,0.7173485993141545
2025,37,0-4 yr,5.0890407542275655
2025,37,5-24 yr,2.493719937368344
2025,37,25-49 yr,1.4576805558258568
2025,37,50-64 yr,0.9414240500162843
2025,37,65+ yr,0.6941556197315931
2025,38,0-4 yr,5.135853193611789
2025,38,5-24 yr,2.4444581619425474
2025,38,25-49 yr,1.3851124300601625
2025,38,50-64 yr,0.9171420203344445
2025,38,65+ yr,0.6922742043316698
2023,40,0-4 yr,7.586990821641247
2023,40,5-24 yr,3.4852055220861216
2023,40,25-49 yr,1.645677295477167
2023,40,50-64 yr,1.1490762146181832
2023,40,65+ yr,0.8596608384044544
2023,41,0-4 yr,8.09238437367162
2023,41,5-24 yr,3.574892141778459
2023,41,25-49 yr,1.7604745857162256
2023,41,50-64 yr,1.2010333834145626
2023,41,65+ yr,0.8754244604982652
2023,42,0-4 yr,8.69874632794075
2023,42,5-24 yr,3.9270477635255734
2023,42,25-49 yr,1.8373444749987564
2023,42,50-64 yr,1.3154472954230236
2023,42,65+ yr,1.1048930980054528
2023,43,0-4 yr,9.023542423763628
2023,43,5-24 yr,4.177635028117636
2023,43,25-49 yr,1.9567510641407888
2023,43,50-64 yr,1.3547936733431716
2023,43,65+ yr,1.1940936119781438
2023,44,0-4 yr,9.349798387096774
2023,44,5-24 yr,4.729552017320188
2023,44,25-49 yr,2.196671382358507
2023,44,50-64 yr,1.5015847610886017
2023,44,65+ yr,1.251051774405291
2023,45,0-4 yr,10.418200984851767
2023,45,5-24 yr,5.398759486595146
2023,45,25-49 yr,2.470858501254631
2023,45,50-64 yr,1.6651600787686764
2023,45,65+ yr,1.4115571239523599
2023,46,0-4 yr,10.865194089217429
2023,46,5-24 yr,5.683889487892919
2023,46,25-49 yr,2.7849394108113668
2023,46,50-64 yr,1.8678894967040909
2023,46,65+ yr,1.5218785971202193
2023,47,0-4 yr,11.146282278801927
2023,47,5-24 yr,5.9110443112007
2023,47,25-49 yr,2.928371868133582
2023,47,50-64 yr,2.109805884147491
2023,47,65+ yr,1.6171644179175566
2023,48,0-4 yr,10.987973362488818
2023,48,5-24 yr,5.655545456805744
2023,48,25-49 yr,3.506027113186715
2023,48,50-64 yr,2.4637840700487046
2023,48,65+ yr,1.9267497787862593
2023,49,0-4 yr,11.706010306719806
2023,49,5-24 yr,6.9141923879569385
2023,49,25-49 yr,3.5944498514626977
2023,49,50-64 yr,2.646930187474881
2023,49,65+ yr,1.9486957539410026
2023,50,0-4 yr,12.813869927078407
2023,50,5-24 yr,8.704494396783899
2023,50,25-49 yr,4.336325036403968
2023,50,50-64 yr,3.0686082096007348
2023,50,65+ yr,2.1998571201422528
2023,51,0-4 yr,14.096589990841997
2023,51,5-24 yr,10.301324044838886
2023,51,25-49 yr,5.5279808145059075
2023,51,50-64 yr,3.9881275370569695
2023,51,65+ yr,2.8018357157273104
2023,52,0-4 yr,15.500263881558846
2023,52,5-24 yr,9.825419778275196
2023,52,25-49 yr,6.533641693110311
2023,52,50-64 yr,4.9236502988673685
2023,52,65+ yr,3.630164677293472
2024,1,0-4 yr,13.572028446170323
2024,1,5-24 yr,7.334395600566402
2024,1,25-49 yr,5.765830962365218
2024,1,50-64 yr,4.525434152341347
2024,1,65+ yr,3.297463073138485
2024,2,0-4 yr,11.376753344111563
2024,2,5-24 yr,6.606300296617063
2024,2,25-49 yr,4.567552692731053
2024,2,50-64 yr,3.5713867930046206
2024,2,65+ yr,2.6281125829258825
2024,3,0-4 yr,10.533131258872732
2024,3,5-24 yr,6.423292213288901
2024,3,25-49 yr,3.9933809126306263
2024,3,50-64 yr,2.9865921895562586
2024,3,65+ yr,2.1554818307044603
2024,4,0-4 yr,10.199560721321983
2024,4,5-24 yr,6.586529506137974
2024,4,25-49 yr,3.8910052155027643
2024,4,50-64 yr,2.7393021604994447
2024,4,65+ yr,1.888614386194563
2024,5,0-4 yr,10.250422739350995
2024,5,5-24 yr,6.91724608959502
2024,5,25-49 yr,3.7074999570055205
2024,5,50-64 yr,2.5411826355058755
2024,5,65+ yr,1.7735672385778414
2024,6,0-4 yr,10.430261098615398
2024,6,5-24 yr,7.270587218970693
2024,6,25-49 yr,3.8058225440961873
2024,6,50-64 yr,2.539639881752217
2024,6,65+ yr,1.728573943423565
2024,7,0-4 yr,10.200742722102476
2024,7,5-24 yr,7.238945611678964
2024,7,25-49 yr,3.8369378967002126
2024,7,50-64 yr,2.518370768298876
2024,7,65+ yr,1.7488021350689218
2024,8,0-4 yr,10.372338168269353
2024,8,5-24 yr,7.167486784902331
2024,8,25-49 yr,3.9567118896925075
2024,8,50-64 yr,2.6073217322071662
2024,8,65+ yr,1.8269442417080828
2024,9,0-4 yr,10.171708222587858
2024,9,5-24 yr,6.680523856102598
2024,9,25-49 yr,3.7803737924180276
2024,9,50-64 yr,2.5210916326769492
2024,9,65+ yr,1.7428215292360558
2024,10,0-4 yr,9.840999190076303
2024,10,5-24 yr,6.295874060435754
2024,10,25-49 yr,3.3819853210197346
2024,10,50-64 yr,2.22367343990755
2024,10,65+ yr,1.5576506676290147
2024,11,0-4 yr,9.27441537667262
2024,11,5-24 yr,5.711227536476819
2024,11,25-49 yr,3.06121743698205
2024,11,50-64 yr,1.9373544921815327
2024,11,65+ yr,1.3670439178457656
2024,12,0-4 yr,8.963777103023563
2024,12,5-24 yr,5.128534081416797
2024,12,25-49 yr,2.8175535531400344
2024,12,50-64 yr,1.7975312848941045
2024,12,65+ yr,1.270257833180702
2024,13,0-4 yr,8.629626104337744
2024,13,5-24 yr,4.815523086760856
2024,13,25-49 yr,2.7740219032109668
2024,13,50-64 yr,1.7490026667655503
2024,13,65+ yr,1.2597740100058386
2024,14,0-4 yr,8.466511280179427
2024,14,5-24 yr,4.2400253517865085
2024,14,25-49 yr,2.6010863216505373
2024,14,50-64 yr,1.6843447696662415
2024,14,65+ yr,1.2190209867912387
2024,15,0-4 yr,8.130716429963309
2024,15,5-24 yr,3.9312534503255354
2024,15,25-49 yr,2.306255981088943
2024,15,50-64 yr,1.5398523154094808
2024,15,65+ yr,1.0869369774341455
2024,16,0-4 yr,7.283522479072131
2024,16,5-24 yr,3.535192465631641
2024,16,25-49 yr,1.9834710743801653
2024,16,50-64 yr,1.348282115079915
2024,16,65+ yr,0.9620024594884886
2024,17,0-4 yr,7.113352675867929
2024,17,5-24 yr,3.5524089436585786
2024,17,25-49 yr,1.9005159440310613
2024,17,50-64 yr,1.295675958081072
2024,17,65+ yr,0.9264694797289117
2024,18,0-4 yr,6.9939245784951645
2024,18,5-24 yr,3.3936240663691715
2024,18,25-49 yr,1.800028393253486
2024,18,50-64 yr,1.21842687145046
2024,18,65+ yr,0.8763230494599614
2024,19,0-4 yr,6.6175586011604555
2024,19,5-24 yr,3.2430402893657515
2024,19,25-49 yr,1.7123823769850242
2024,19,50-64 yr,1.182473227742265
2024,19,65+ yr,0.8445923009029805
2024,20,0-4 yr,6.5282620278367185
2024,20,5-24 yr,3.192330850146984
2024,20,25-49 yr,1.6925348473396495
2024,20,50-64 yr,1.162241594641448
2024,20,65+ yr,0.8661469632168162
2024,21,0-4 yr,6.221140588708857
